listing_type,status,Demand %,area,zone,project_name,tenant_restriction,price,Notes,estimated mv,installment,parking/floor,bed,bath,size,furnishing,type,tenure,room_type,bath_type,anchors,image,wa_text,date_added,source_link,move_in_date,code,lelong_date
subsale,-,45,Ampang,Bandar Baru Ampang,Shop Apartment Bandar Baru Ampang,,200000,200000,,912,,3,1,732,,Shop Apartment,Leasehold,,,"Ampang Point, KPJ Ampang Puteri, Jalan Ampang",https://www.haniproperties.com/images/unitpic/shopapartmentbandarbaruampangEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Shop Apartment Bandar Baru Ampang, Bandar Baru Ampang. Price: RM200000. Ref: EXP",,https://telegram.me/extremeproperty_listing/9891,,EXP,
subsale,-,45,Cheras,Alam Damai,Residensi PR1MA Alam Damai,,325000,325000,,1482,,3,2,995,,Apartment,Leasehold,,,"Cheras Sentral Mall, MRT Cheras, Columbia Asia Hospital Cheras",https://www.haniproperties.com/images/unitpic/residensipr1maalamdamaiEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Residensi PR1MA Alam Damai, Alam Damai. Price: RM325000. Ref: EXP",,https://telegram.me/extremeproperty_listing/10799,,EXP,
subsale,-,45,Kajang,Kajang 2,Residensi Idaman Abadi,,320000,320000,,1459,,3,3,1022,,Apartment,Freehold,,,"Kajang 2 (Tropicana Heights township, near MRT Kajang)",https://www.haniproperties.com/images/unitpic/residensiidamanabadiEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Residensi Idaman Abadi, Kajang 2. Price: RM320000. Ref: EXP",,https://telegram.me/extremeproperty_listing/14860,,EXP,
subsale,-,45,Nilai,Mahkota Hills,Queensbury Mahkota Hills,,490000,,,2326,,4,3,1684,,Terrace,Freehold,,,Near Nottingham & Xiamen Univ,https://www.haniproperties.com/images/unitpic/queensburymahkotahillsEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Queensbury Mahkota Hills, Mahkota Hills. Price: RM510000. Ref: EXP",,https://telegram.me/extremeproperty_listing/9045,,EXP,
subsale,-,45,Puchong,Puchong,Puchong Selangor,,730000,730000,,3329,,,,12800,,Land,Leasehold,,,18,https://www.haniproperties.com/images/unitpic/puchongselangorRSS/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Puchong Selangor, Puchong. Price: RM730000. Ref: RSS",,https://telegram.me/rumahsubsaleklselangorbynuruls/821,,RSS,
subsale,-,45,Seri Kembangan,Seri Kembangan,Pangsapuri Cahaya Permai,,285000,285000,,1300,,3,2,869,,Apartment,Leasehold,,,Leasehold Bumi lot 83 tahun dekat MRT Equine/Putra Permai,https://www.haniproperties.com/images/unitpic/pangsapuricahayapermaiEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Pangsapuri Cahaya Permai, Seri Kembangan. Price: RM285000. Ref: EXP",,https://telegram.me/extremeproperty_listing/7442,,EXP,
subsale,-,45,Seri Kembangan,Seri Kembangan,Pangsapuri Bayu Suria,,285000,285000,,1300,,3,2,1100,,Apartment,Leasehold,,,Leasehold near The Mines/Equine with RM120 fee,https://www.haniproperties.com/images/unitpic/pangsapuribayusuriaEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Pangsapuri Bayu Suria, Seri Kembangan. Price: RM285000. Ref: EXP",,https://telegram.me/extremeproperty_listing/9278,,EXP,
subsale,-,45,Shah Alam,Seksyen 13,Menara U2,,380000,380000,,1733,,2,1,622,,Condominium,Leasehold,,,"AEON Mall Shah Alam, MSU College University, KTM Batu Tiga",https://www.haniproperties.com/images/unitpic/menarau2HRK/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Menara U2, Seksyen 13. Price: RM380000. Ref: HRK",,https://telegram.me/ListingRumahHurakanShahAlam/160,,HRK,
subsale,-,45,Klang,Bandar Bukit Raja,Jalan Rodat Bandar Bukit Raja,,798000,798000,,3639,,4,3,2300,,Terrace,Freehold,,,"Setia City Mall, Columbia Asia Hospital Setia Alam, Tenby International School Setia Alam",https://www.haniproperties.com/images/unitpic/jalanrodatbandarbukitrajaHRK/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Jalan Rodat Bandar Bukit Raja, Bandar Bukit Raja. Price: RM798000. Ref: HRK",,https://telegram.me/ListingRumahHurakanShahAlam/8,,HRK,
subsale,-,45,Shah Alam,Seksyen 23,Jalan Komoditi 23/9B Seksyen 23,,780000,780000,,3557,,4,4,2310,,Terrace,Leasehold,,,Leasehold hingga 2104 lokasi matang Seksyen 23 Shah Alam,https://www.haniproperties.com/images/unitpic/jalankomoditi239bseksyen23EXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Jalan Komoditi 23/9B Seksyen 23, Seksyen 23. Price: RM780000. Ref: EXP",,https://telegram.me/extremeproperty_listing/10180,,EXP,
subsale,-,45,Ampang,Taman Sering Ukay,Gaia Taman Sering Ukay,,4500000,4500000,,20521,,7,8,5800,,Bungalow,Freehold,,,15 mins to KLCC premium enclave,https://www.haniproperties.com/images/unitpic/gaiatamanseringukayEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Gaia Taman Sering Ukay, Taman Sering Ukay. Price: RM4500000. Ref: EXP",,https://telegram.me/extremeproperty_listing/14619,,EXP,
subsale,-,45,Seri Kembangan,Seri Kembangan,Fortune Park,,279000,279000,,1272,,3,2,1109,,Apartment,Leasehold,,,High-floor unit near South City Plaza and Serdang Raya bus stops,https://www.haniproperties.com/images/unitpic/fortuneparkRSS/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Fortune Park, Seri Kembangan. Price: RM279000. Ref: RSS",,https://telegram.me/rumahsubsaleklselangorbynuruls/789,,RSS,
subsale,-,45,Shah Alam,Seksyen 17,Flat PKNS,,187000,187000,,853,,2,1,592,,Flat,Leasehold,,,walking distance to INTEC and KTM Padang Jawa,https://www.haniproperties.com/images/unitpic/flatpknsEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Flat PKNS, Seksyen 17. Price: RM187000. Ref: EXP",,https://telegram.me/extremeproperty_listing/14478,,EXP,
subsale,-,45,Nilai,Garden Avenue Seremban 2,Flat Dahlia,,150000,150000,,684,,3,2,860,,Flat,Freehold,,,AEON Mall Seremban 2 | Mydin Mall Seremban 2 | KPJ Seremban Specialist Hospital,https://www.haniproperties.com/images/unitpic/flatdahliaMMN/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Flat Dahlia, Garden Avenue Seremban 2. Price: RM150000. Ref: MMN",,https://telegram.me/HaniMNListingSubsale/422,,MMN,
subsale,-,45,Bangi,Southville City,Cerrado @ Southville City,,370000,370000,,1687,,2,1,656,,Service Residence,Freehold,,,Near NSE Bangi Putrajaya growth corridor,https://www.haniproperties.com/images/unitpic/cerradosouthvillecityEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Cerrado @ Southville City, Dengkil Southville City. Price: RM370000. Ref: EXP",,https://telegram.me/extremeproperty_listing/14647,,EXP,
subsale,-,45,Cyberjaya / Putrajaya,Dengkil,Casa Bluebell Townhouse,,455000,455000,,2075,,3,2,1160,,Townhouse,Leasehold,,,Growth corridor near Cyberjaya Putrajaya,https://www.haniproperties.com/images/unitpic/casabluebelltownhouseZYP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Casa Bluebell Townhouse, Dengkil. Price: RM455000. Ref: ZYP",,https://telegram.me/zikriyussofperundinghartanah/1109,,ZYP,
subsale,-,45,Seri Kembangan,Putra Permai,Cahaya Permai Apartments,,310000,310000,,1414,,3,2,868,,Apartment,Leasehold,,,MRT Putra Permai | AEON Mall Taman Equine | SK Taman Putra Permai,https://www.haniproperties.com/images/unitpic/cahayapermaiapartmentsMMN/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Cahaya Permai Apartments, Putra Permai. Price: RM310000. Ref: MMN",,https://telegram.me/HaniMNListingSubsale/41,,MMN,
subsale,-,45,Bangi,Bukit Mahkota,Bukit Mahkota Double Storey Endlot,,690000,690000,,3147,,4,3,1900,,Terrace,Freehold,,,"Gated & Guarded Bukit Mahkota, Bangi",https://www.haniproperties.com/images/unitpic/bukitmahkotadoublestoreyendlotRSS/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Bukit Mahkota Double Storey Endlot, Bukit Mahkota. Price: RM690000. Ref: RSS",,https://telegram.me/rumahsubsaleklselangorbynuruls/923,,RSS,
subsale,-,45,Ampang,Ampang,Astoria Ampang,,690000,690000,,3147,,5,2,888,,Service Residence,Leasehold,,,Ampang mature location,https://www.haniproperties.com/images/unitpic/astoriaampangEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Astoria Ampang, Ampang. Price: RM690000. Ref: EXP",,https://telegram.me/extremeproperty_listing/13593,,EXP,
subsale,-,45,Puchong,Taman Putra Perdana,Apartment Teratai,,168000,168000,,766,,3,2,751,,Apartment,Leasehold,,,Leasehold hingga 2112 near Equine/Puchong/Cyberjaya,https://www.haniproperties.com/images/unitpic/apartmentterataiEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Apartment Teratai, Taman Putra Perdana. Price: RM168000. Ref: EXP",,https://telegram.me/extremeproperty_listing/9301,,EXP,
subsale,-,45,Ampang,Ampang Saujana,Ampang Saujana Semi D Cluster,,1700000,1700000,,7752,,7,5,3800,,Semi D,Leasehold,,,10 min KLCC via SUKE AKLEH,https://www.haniproperties.com/images/unitpic/ampangsaujanasemidclusterEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Ampang Saujana Semi D Cluster, Ampang Saujana. Price: RM1700000. Ref: EXP",,https://telegram.me/extremeproperty_listing/14638,,EXP,
subsale,-,45,Shah Alam,Seksyen 8,2-Storey Split-Level Bungalow Seksyen 8,,4000000,4000000,,18241,,7,5,12648,,Bungalow,Leasehold,,,Kompleks PKNS Shah Alam | Sultan Salahuddin Abdul Aziz Shah Mosque (Blue Mosque) | Shah Alam Convention Centre (SACC),https://www.haniproperties.com/images/unitpic/2storeysplitlevelbungalowseksyen8MMN/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at 2-Storey Split-Level Bungalow Seksyen 8, Seksyen 8. Price: RM4000000. Ref: MMN",,https://telegram.me/HaniMNListingSubsale/77,,MMN,
rental,rented,45,Shah Alam,Seksyen 13,Persanda 3 Apartment,Muslim Only,1750,-,-,-,2,3,2,950,Partially Furnished,Apartment,-,-,-,Stadium Shah Alam LRT | AEON Mall Shah Alam | MSU | KTM Batu Tiga | Federal Highway,https://www.haniproperties.com/images/unitpic/persanda3apartmentMMN2/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Persanda 3 Apartment, Seksyen 13. Price: RM1750. Ref: MMN",15/8/2026,https://t.me/AniListings/3598,Immediate,MMN,-
subsale,-,45,Kuala Lumpur,Taman Melawati,16 Quartz Sky Villa,,800000,800000,,3648,,4,4,1430,,Condominium,Leasehold,,,Leasehold non-bumi Melawati low-density 36 unit sahaja,https://www.haniproperties.com/images/unitpic/16quartzskyvillaEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at 16 Quartz Sky Villa, Taman Melawati. Price: RM800000. Ref: EXP",,https://telegram.me/extremeproperty_listing/10376,,EXP,
rental,-,45,Kajang,Jalan Reko,Residensi Mutiara Kajang 2,-,1700,-,-,-,,4,2,900,Fully Furnished,Condominium,-,-,-,Kajang 2 KTM Station | Kajang MRT Station | MYDIN Kajang 2 | Hospital Kajang | Universiti Kebangsaan Malaysia (UKM),https://www.haniproperties.com/images/unitpic/residensimutiarakajang2ADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Residensi Mutiara Kajang 2, Jalan Reko. Price: RM1700. Ref: ADL",23/7/2026,https://t.me/adiblisting/8821,Sep-26,ADL,-
rental,-,45,Kajang,Bangi Avenue,Residensi Adelia 4,Malaysian Only,1700,-,-,-,2,3,2,1045,Fully Furnished,Condominium,-,-,-,MRT Kajang Station | Kajang KTM Station | Lotus's Kajang | Hospital Kajang | SILK Highway,https://www.haniproperties.com/images/unitpic/residensiadelia4ADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Residensi Adelia 4, Bangi Avenue. Price: RM1700. Ref: ADL",27/7/2026,https://t.me/adiblisting/9004,Immediate,ADL,-
rental,-,45,Selayang,Taman Jasa,Taman Jasa Shoplot (Ground Floor),-,4100,,,-,,2,1,1600,Unfurnished,Commercial,-,-,-,Hab Taman Jasa Utama Bus Hub | Selayang Mall | Hospital Selayang | DUKE Highway | MRR2 Highway,https://www.haniproperties.com/images/unitpic/tamanjasashoplotgroundfloorDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Taman Jasa Shoplot (Ground Floor), Taman Jasa. Price: RM4100. Ref: DPM",12/7/2026,https://telegram.me/DeePropmall/2602,Immediate,DPM,-
rental,-,45,Selayang,Taman Jasa,Taman Jasa Shoplot (2nd Floor),-,1600,,,-,,2,1,1600,Unfurnished,Commercial,-,-,-,Hab Taman Jasa Utama Bus Hub | Selayang Mall | Hospital Selayang | DUKE Highway | MRR2 Highway,https://www.haniproperties.com/images/unitpic/tamanjasashoplot2ndfloorDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Taman Jasa Shoplot (2nd Floor), Taman Jasa. Price: RM1600. Ref: DPM",12/7/2026,https://telegram.me/DeePropmall/2602,Immediate,DPM,-
rental,-,45,Selayang,Taman Jasa,Taman Jasa Shoplot (1st Floor),-,1800,,,-,,2,1,1600,Unfurnished,Commercial,-,-,-,Hab Taman Jasa Utama Bus Hub | Selayang Mall | Hospital Selayang | DUKE Highway | MRR2 Highway,https://www.haniproperties.com/images/unitpic/tamanjasashoplot1stfloorDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Taman Jasa Shoplot (1st Floor), Taman Jasa. Price: RM1800. Ref: DPM",12/7/2026,https://telegram.me/DeePropmall/2602,Immediate,DPM,-
rental,-,45,Seri Kembangan,-,Tropical Villa,-,5000,-,-,-,3,5,5,3162,Fully Furnished,Service Residence,-,-,-,AEON Taman Equine | Pavilion Bukit Jalil | Alice Smith School | Stadium Nasional Bukit Jalil | BESRAYA Highway,https://www.haniproperties.com/images/unitpic/tropicalvillaFPR/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Tropical Villa, Seri Kembangan. Price: RM5000. Ref: FPR",30/7/2026,https://t.me/fathurpropertyrental/28446,Mid October 2026,FPR,-
rental,-,45,Shah Alam,i-City,BeCentral,-,3000,-,-,-,1,2,1,595,Fully Furnished,Service Residence,-,-,-,i-Central Shopping Centre | AEON Bukit Raja | Hospital Shah Alam | UiTM | Federal Highway,https://www.haniproperties.com/images/unitpic/becentralFPR/pic1.jpg,"Hi Hani, I'm interested in the unit rental at BeCentral, i-City. Price: RM3000. Ref: FPR",30/7/2026,https://t.me/fathurpropertyrental/28482,Immediate,FPR,-
rental,-,45,Shah Alam,i-City,BeCentral,-,2850,-,-,-,1,2,1,632,Fully Furnished,Service Residence,-,-,-,i-Central Shopping Centre | AEON Bukit Raja | Hospital Shah Alam | UiTM | Federal Highway,https://www.haniproperties.com/images/unitpic/becentralFPR2/pic1.jpg,"Hi Hani, I'm interested in the unit rental at BeCentral, i-City. Price: RM2850. Ref: FPR",30/7/2026,https://t.me/fathurpropertyrental/28501,Immediate,FPR,-
rental,-,45,Shah Alam,Seksyen U1,Residensi Dian 2,-,2300,-,-,-,2,3,2,834,Partially Furnished,Service Residence,-,-,-,AEON Mall Shah Alam | KPJ Selangor Specialist Hospital | UiTM Shah Alam | Federal Highway | NKVE Highway,https://www.haniproperties.com/images/unitpic/residensidian2ADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Residensi Dian 2, Seksyen U1. Price: RM2300. Ref: ADL",31/7/2026,https://t.me/adiblisting/9318,Immediate,ADL,-
rental,-,45,Selayang,Selayang Heights,Jemerlang Apartment,No Pets Owner,1400,-,-,-,1,3,2,1000,Fully Furnished,Apartment,-,-,-,Selayang Wholesale Market | Hospital Selayang | Rawang Highway,https://www.haniproperties.com/images/unitpic/jemerlangapartmentEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Jemerlang Apartment, Selayang Heights. Price: RM1400. Ref: EX",3/8/2026,https://t.me/RumahSewaKLSlgrBelowRM2000/28937,-,EX,-
subsale,-,45,Selayang,Taman Pinggiran,Desa Temenggung,-,250000,-,-,1065,1,4,2,930,-,Apartment,Leasehold,-,-,Gombak LRT Station | Giant Hypermarket Batu Caves | Hospital Selayang | SMK Hillcrest | MRR2,https://www.haniproperties.com/images/unitpic/desatemenggungEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Desa Temenggung, Taman Pinggiran. Price: RM250000. Ref: EXP",5/8/2026,https://t.me/extremeproperty_listing/20375,-,EXP,-
rental,-,45,Selayang,Selayang Heights,Jemerlang Apartment,-,1400,-,-,-,1,3,2,1000,Fully Furnished,Apartment,-,-,-,General Hospital Selayang | Selayang Mall | Kolej Komuniti Selayang | MRR2,https://www.haniproperties.com/images/unitpic/jemerlangapartmentNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Jemerlang Apartment, Selayang Heights. Price: RM1400. Ref: NS",5/8/2026,https://t.me/rumahsewajualbelikldanselangor/11926,-,NS,-
rental,-,45,Kajang,Sungai Long,Taman Desa Budiman,Family/Couple Preferred,2500,-,-,-,-,4,3,-,Partially Furnished,Terrace,-,-,-,AEON Mahkota Cheras Shopping Centre | BMC Mall | Sungai Long Specialist Hospital | UTAR Sungai Long | SILK Highway,https://www.haniproperties.com/images/unitpic/tamandesabudimanDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Taman Desa Budiman, Sungai Long. Price: RM2500. Ref: DPM",7/8/2026,https://t.me/DeePropmall/2374,Immediate,DPM,-
subsale,-,45,Shah Alam,Jalan Bukit Cherakah,Bukit Cherakah,-,350000,-,-,1491,-,3,3,5025,-,Bungalow,Leasehold,-,-,Setia City Mall | KPJ Selangor Specialist Medical Center | UiTM Puncak Alam | DASH Highway | NKVE Highway,https://www.haniproperties.com/images/unitpic/bukitcherakahCE/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Bukit Cherakah, Jalan Bukit Cherakah. Price: RM350000. Ref: CE",10/8/2026,https://t.me/CECextra/28,-,CE,-
subsale,-,45,Semenyih,Bandar Teknologi Kajang,Simfoni 1,-,285000,-,-,1214,2,3,2,1073,-,Service Residence,Leasehold,-,-,KTM Kajang Station | Mydin Mall Semenyih | Hospital Kajang | UNITEN | SILK Highway,https://www.haniproperties.com/images/unitpic/simfoni1CE/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Simfoni 1, Bandar Teknologi Kajang. Price: RM285000. Ref: CE",10/8/2026,https://t.me/CECextra/78,-,CE,-
rental,-,45,Dengkil,Cybersouth,Kita Impian,-,1500,-,-,-,-,3,2,901,Fully Furnished,Service Residence,-,-,-,D'Pulze Shopping Centre | Alamanda Shopping Centre | Hospital Putrajaya | UiTM Dengkil Campus | Putrajaya-Cyberjaya Expressway,https://www.haniproperties.com/images/unitpic/kitaimpianEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Kita Impian, Cybersouth. Price: RM1500. Ref: EX",5/8/2026,https://t.me/RumahSewaKLSlgrBelowRM2000/29035,Immediate,EX,-
rental,-,45,Bangi,"Seksyen 5, Bandar Baru Bangi",Seksyen 5 Terrace,Muslim Only | Family Preferred,1650,-,-,-,1,3,3,1350,Partially Furnished,Terrace,-,-,-,KTM Kajang 2 | Kajang SILK Expressway,https://www.haniproperties.com/images/unitpic/seksyen5terraceEX/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Seksyen 5 Terrace, Seksyen 5, Bandar Baru Bangi. Price: RM1650. Ref: EX",14/8/2026,https://t.me/RumahSewaKLSlgrBelowRM2000/29334,-,EX,-
rental,-,45,Seri Kembangan,Bandar Putra Permai,Sfera Residency,-,2500,-,-,-,2,3,2,966,Fully Furnished,Condominium,-,-,-,MRT Taman Putra Permai | The Mines Shopping Mall | AEON Mall Taman Equine | IOI City Mall | Columbia Asia Hospital Puchong,https://www.haniproperties.com/images/unitpic/sferaresidencyADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Sfera Residency, Bandar Putra Permai. Price: RM2500. Ref: ADL",16/8/2026,https://t.me/adiblisting/10276,Immediate,ADL,-
rental,-,45,Cheras,Cheras,D'Alamanda,,2100,,,-,,2,1,682,-,Apartment,-,-,-,EkoCheras Mall | Cheras Leisure Mall | Sunway Velocity Mall | Lotus's Cheras,https://www.haniproperties.com/images/unitpic/dalamandaADL/pic1.jpg,"Hi Hani, I'm interested in the unit rental at D'Alamanda, Cheras. Price: RM2100. Ref: ADL",5/7/2026,https://telegram.me/adiblisting/7518,Immediate,ADL,
rental,-,45,Dengkil,Cybersouth,Casa Embun @ Cybersouth,-,1800,-,-,-,2,3,2,1000,Partially Furnished,Service Residence,-,-,-,D'Pulze Shopping Centre | Centrus Mall | UiTM Dengkil | ELITE Highway | KLIA,https://www.haniproperties.com/images/unitpic/casaembuncybersouthNS/pic1.jpg,"Hi Hani, I'm interested in the unit rental at Casa Embun @ Cybersouth, Cybersouth. Price: RM1800. Ref: NS",22/8/2026,https://t.me/rumahsewajualbelikldanselangor/12254,-,NS,-
rental,-,45,Cheras,Cochrane,One Cochrane Residences,,3398,,,,,2,–,1055,Fully Furnished,Condominium,,,,Swimming Pool | Gymnasium | Sky Lounge | 24-Hour Security,https://www.haniproperties.com/images/unitpic/onecochraneresidencesDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at One Cochrane Residences, Cochrane. Price: RM3398. Ref: DPM",24/6/2026,https://telegram.me/DeePropmall/2314,Immediate,DPM,
rental,-,45,Cheras,Cochrane,One Cochrane Residences,,4108,,,,,3,–,1055,Fully Furnished,Condominium,,,,Infinity Pool | Gymnasium | Sky Lounge | 24-Hour Security,https://www.haniproperties.com/images/unitpic/onecochraneresidencesDPM/pic1.jpg,"Hi Hani, I'm interested in the unit rental at One Cochrane Residences, Cochrane. Price: RM4108. Ref: DPM",24/6/2026,https://telegram.me/DeePropmall/2308,Immediate,DPM,
subsale,-,45,Selayang,Gombak,Pangsapuri Saujana Gombak,Non-Bumi Lot,270000,Leasehold - 77 Yrs Remaining (Exp. Dec 2103) | Strata Title | Maintenance RM130/month | Unfurnished,-,1150,1,3,2,915,-,Apartment,Leasehold,-,-,LRT Gombak Station | Giant | MRR2 | DUKE Expressway | Lebuh Utama Sri Gombak,https://www.haniproperties.com/images/unitpic/pangsapurisaujanagombakEXP/pic1.jpg,"Hi Hani, I'm interested in the subsale unit at Pangsapuri Saujana Gombak, Gombak. Price: RM270000. Ref: EXP",27/8/2026,https://t.me/extremeproperty_listing/21411,-,EXP,-
