listing_type	area	zone	project_name	price	bed	bath	size	furnishing	type	tenure	room_type	bath_type	anchors	image	wa_text
subsale	Selayang	Taman Melati	3 Storey Bungalow Anjung Melati	2300000.0	4	9	4500.0		3 Storey Terrace	Freehold			SMK Sungai Pusu (~8–12 min jalan kaki) • Columbia Asia Hospital (short drive) • Masjid Salahuddin Al-Ayubi (in-township) • KL East Mall (~5 min drive) • LRT Taman Melati (~2–3km, short drive)		Hi Hani, I'm interested in the subsale unit at 3 Storey Bungalow Anjung Melati, Taman Melati.
subsale	Subang Jaya	Taman Subang Mas	3 Storey Terrace Alstonea	1200000.0	5	5	3296.0		3 Storey Terrace	Leasehold			SMK Subang (~1–2km) • MSU Campus (~2–3km) • Da Men Mall (~2km) • Jaya Grocer (~2km) • Sunway Medical Centre (~5–7km, short drive)		Hi Hani, I'm interested in the subsale unit at 3 Storey Terrace Alstonea, Taman Subang Mas.
subsale	Klang	Amber Residence Gamuda	Amber Residence Gamuda	680000.0	3	2	1001.0		Serviced Residence	Leasehold			Retail convenience beside Quayside Mall, Kota Kemuning		Hi Hani, I'm interested in the subsale unit at Amber Residence Gamuda, Amber Residence Gamuda.
subsale	Kajang	Sungai Lui	Sungai Lui	850000.0			65340.0		Agricultural Land	Freehold			Freehold Malay Reserved river-fronted land Hulu Langat		Hi Hani, I'm interested in the subsale unit at Sungai Lui, Sungai Lui.
subsale	Petaling Jaya	Damansara Damai	Park Avenue Damansara Damai	880000.0			2715.0		Shop Unit	Leasehold			Leasehold master title tingkat 1 kawasan high-footfall		Hi Hani, I'm interested in the subsale unit at Park Avenue Damansara Damai, Damansara Damai.
subsale	Shah Alam	Seksyen 33	2 Storey Terrace Taman Alam Indah	1200000.0	5	5	2500.0		2 Storey Terrace	Leasehold			SK/SMK Taman Alam Megah • LRT Alam Megah (Kelana Jaya Line)		Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Taman Alam Indah, Seksyen 33.
subsale	Bangi	Alam Sari	Verdale @ Alam Sari	1990000.0	5	5	3161.0		Double Storey Bungalow	Freehold			Low density G&G enclave		Hi Hani, I'm interested in the subsale unit at Verdale @ Alam Sari, Alam Sari.
subsale	Puchong	16 Sierra	3 Storey Terrace Dumalis 16 Sierra	2000000.0	6	5	1920.0		3 Storey Terrace	Leasehold			MRT 16 Sierra (connectivity driver) • Sierra Fresco (retail lifestyle hub) • Rafflesia International School (family premium anchor)		Hi Hani, I'm interested in the subsale unit at 3 Storey Terrace Dumalis 16 Sierra, 16 Sierra.
subsale	Kuala Lumpur	Taman Melawati	3 Storey Courtyard Villa 16 Quartz	2300000.0	5	6	3480.0		3 Storey Terrace	Leasehold			Melawati Mall • Wangsa Walk Mall • LRT Taman Melawati • Columbia Asia / KPJ Ampang (medical cluster) • SK / SMK Taman Melawati		Hi Hani, I'm interested in the subsale unit at 3 Storey Courtyard Villa 16 Quartz, Taman Melawati.
subsale	Ampang	Taman Perwira Ampang Jaya	Double Storey Bungalow Taman Perwira	2300000.0	6	6	4000.0		Bungalow	Freehold			Near ISKL, Gleneagles, Ampang Point		Hi Hani, I'm interested in the subsale unit at Double Storey Bungalow Taman Perwira, Taman Perwira Ampang Jaya.
subsale	Kuala Lumpur	Taman Melawati	2 Storey Bungalow Jalan H	2500000.0	7	6	9500.0		Bungalow	Freehold			Taman Melawati mature neighbourhood		Hi Hani, I'm interested in the subsale unit at 2 Storey Bungalow Jalan H, Taman Melawati.
subsale	Klang	Bandar Rimbayu	Robin @ Rimbayu	850000.0	4	3	2009.0		Double  Storey Terrace	Leasehold			Oasis International School • Uptown @ Rimbayu • Tenby International School Tropicana Aman • Quayside Mall		Hi Hani, I'm interested in the subsale unit at Robin @ Rimbayu, Bandar Rimbayu.
subsale	Shah Alam	Kota Kemuning	2 Storey Terrace Anggerik Aranda	850000.0	4	3	1800.0		2 Storey Terrace	Leasehold			SK Kota Kemuning (~0.7km) • Columbia Asia Hospital (~2km) • Surau An-Najihin (~0.7km) • Gamuda Walk Mall (~3.2km)		Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Anggerik Aranda, Kota Kemuning.
subsale	Nilai	Kg Ulu Rokan Gemencheh	Tanah Pertanian Kg Ulu Rokan	135000.0					Agricultural Land	Leasehold			Rural land near Tampin		Hi Hani, I'm interested in the subsale unit at Tanah Pertanian Kg Ulu Rokan, Kg Ulu Rokan Gemencheh.
subsale	Sepang	Dengkil	Residential Land Dengkil	335000.0			8563.0		Residential Land	Leasehold (exp. 2094)			UiTM Cawangan Selangor Kampus Dengkil • PKNS Selangor Cyber Valley Science Park • Bandar Gamuda Cove		Hi Hani, I'm interested in the subsale unit at Residential Land Dengkil, Dengkil.
subsale	Petaling Jaya	Bandar Sunway	2 Storey Terrace PJS 10	920000.0	3	3	1700.0		2 Storey Terrace	Leasehold			Bandar Sunway (near Sunway Pyramid, Monash University, Sunway Medical Centre)		Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace PJS 10, Bandar Sunway.
subsale	Ampang	Ampang	Laman Oakleaf Bukit Antarabangsa	1550000.0	7	6	3730.0		2.5 Storey Terrace	Leasehold			SMK Lembah Keramat • SK Lembah Keramat • Ampang Point Shopping Centre • KPJ Ampang Puteri Specialist Hospital • Bukit Antarabangsa Recreational Area • Masjid Al-Ridhuan Hulu Klang		Hi Hani, I'm interested in the subsale unit at Laman Oakleaf Bukit Antarabangsa, Ampang.
subsale	Petaling Jaya	Jalan Pekaka Kota Damansara,	2 Storey Bungalow Jalan Pekaka	2650000.0	5	6	5000.0		Bungalow	Leasehold			Near SEGi, Sri KDU & Thomson Hospital		Hi Hani, I'm interested in the subsale unit at 2 Storey Bungalow Jalan Pekaka, Jalan Pekaka Kota Damansara,.
subsale	Ampang	Taman Ukay Bestari	3 Storey Terrace Nassim Heights	1250000.0	4	4	2590.0		3 Storey Terrace	Leasehold			KPJ Ampang Specialist Hospital (~3km, short drive) • Giant Superstore Ulu Kelang (~2km) • SK/SMK Ampang area (~1–2km) • Masjid Ukay Bistari in-township • AEON Wangsa Walk Mall (~5km, short drive)		Hi Hani, I'm interested in the subsale unit at 3 Storey Terrace Nassim Heights, Taman Ukay Bestari.
subsale	Puchong	Bandar Nusaputra	Semi-D Nusaputra	1180000.0	5	4	3200.0		2 Storey Terrace	Leasehold			SK Putra Perdana 2 (~2km) • Hospital Putrajaya (~5km, short drive) • IOI Puchong Mall (~5km, short drive) • JUSCO/Giant Puchong (~5km) • Masjid in-township		Hi Hani, I'm interested in the subsale unit at Semi-D Nusaputra, Bandar Nusaputra.
subsale	Shah Alam	U5 Subang Bestari	2 Storey Terrace Taman Subang Murni	675000.0	4	3	1650.0		2 Storey Terrace	Leasehold			UiTM Puncak Perdana • Subang Bestari Commercial Area • Masjid Subang Bestari		Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Taman Subang Murni, U5 Subang Bestari.
subsale	Klang	Bandar Rimbayu	The Starling Bandar Rimbayu	710000.0	4	3	1769.0		Double Storey Terrace	Leasehold			Leasehold dalam township Rimbayu dekat KESAS/LKSA/ELITE/SKVE		Hi Hani, I'm interested in the subsale unit at The Starling Bandar Rimbayu, Bandar Rimbayu.
subsale	Puchong	Bandar Nusaputra Precinct 2	2-Storey Superlink Bandar Nusaputra	750000.0	4	4	2400.0		Terrace	Leasehold			Near Setia Ecoglades, ELITE/LDP/MEX and Putrajaya/Cyberjaya		Hi Hani, I'm interested in the subsale unit at 2-Storey Superlink Bandar Nusaputra, Bandar Nusaputra Precinct 2.
subsale	Shah Alam	Seksyen 23	Jalan Komoditi 23/9B Seksyen 23	780000.0	4	4	2310.0		Double Storey Terrace	Leasehold			Leasehold hingga 2104 lokasi matang Seksyen 23 Shah Alam		Hi Hani, I'm interested in the subsale unit at Jalan Komoditi 23/9B Seksyen 23, Seksyen 23.
subsale	Kuala Lumpur	Taman Melawati	16 Quartz Sky Villa	800000.0	4	4	1430.0		Condominium	Leasehold			Leasehold non-bumi Melawati low-density 36 unit sahaja		Hi Hani, I'm interested in the subsale unit at 16 Quartz Sky Villa, Taman Melawati.
subsale	Ampang	Ukay Perdana	2 Storey Terrace Taman Sierra Ukay	850000.0	4	3	1400.0		2 Storey Terrace	Leasehold			SMK Lembah Keramat (~2km) • Giant Bukit Antarabangsa (~1.5km) • Hentian Ukay Perdana (~1.4km)		Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Taman Sierra Ukay, Ukay Perdana.
subsale	Sepang	Bandar Serenia	Bandar Serenia	1150000.0	4	3	2087.0		Double Storey Terrace	Freehold			Freehold Bandar Serenia dengan akses ELITE KLIA Putrajaya		Hi Hani, I'm interested in the subsale unit at Bandar Serenia, Bandar Serenia.
subsale	Ampang	Ukay Bistari	Ukay Bistari	1300000.0	6	3	2400.0		Double Storey Terrace	Freehold			Freehold non-bumi Ukay Bistari 10 min ke KLCC		Hi Hani, I'm interested in the subsale unit at Ukay Bistari, Ukay Bistari.
subsale	Nilai	Taman Paroi Jaya	Taman Paroi Jaya Corner Terrace	1350000.0	7	4	3200.0		Terrace House	Freehold			Near Seremban 2 malls and PLUS highway access		Hi Hani, I'm interested in the subsale unit at Taman Paroi Jaya Corner Terrace, Taman Paroi Jaya.
subsale	Sepang	Serenia City	Serenia Aqila	1750000.0	6	5	3030.0		Double Storey Semi-Detached	Freehold			Freehold non-bumi Serenia City near Xiamen/Kipmall/KLIA		Hi Hani, I'm interested in the subsale unit at Serenia Aqila, Serenia City.
subsale	Kajang	Mukim Ulu Langat / Sungai Lui	Tanah Sungai Lui	2100000.0					Agricultural Land	Freehold			Freehold Malay Reserve tanah pertanian dengan akses baik		Hi Hani, I'm interested in the subsale unit at Tanah Sungai Lui, Mukim Ulu Langat / Sungai Lui.
subsale	Selayang	Anjung Melati	3 Storey Bungalow Anjung Melati	2300000.0	9	9	4530.0		Bungalow	Freehold			Gombak city fringe landed enclave		Hi Hani, I'm interested in the subsale unit at 3 Storey Bungalow Anjung Melati, Anjung Melati.
subsale	Sepang	Sepang	Tanah Pertanian Sepang	3000000.0					Agricultural Land	Freehold			Developing Growth Zone		Hi Hani, I'm interested in the subsale unit at Tanah Pertanian Sepang, Sepang.
subsale	Sepang	Jenderam Hulu	Jenderam Hulu	3500000.0			187852.0		Land	Freehold			Near UNIKL MIAT, KLIA, Putrajaya and Cyberjaya		Hi Hani, I'm interested in the subsale unit at Jenderam Hulu, Jenderam Hulu.
subsale	Selangor	Tanah Tepi Highway PLUS	Tanah Tepi Highway PLUS	7900000.0			426288.0		Land	Freehold			Beside PLUS with high traffic flow year-round		Hi Hani, I'm interested in the subsale unit at Tanah Tepi Highway PLUS, Tanah Tepi Highway PLUS.
subsale	Selayang	Bandar Baru Selayang Dataran Templer	Dataran Templer	1250000.0	5	6	2800.0		Double Storey Terrace	Leasehold			Strong Selayang demand near Pasar Borong, hospitals, schools		Hi Hani, I'm interested in the subsale unit at Dataran Templer, Bandar Baru Selayang Dataran Templer.
subsale	Ampang	Taman Ukay Perdana	3 Storey Terrace Taman Ukay Perdana	1300000.0	5	4	2772.0		3 Storey Terrace	Leasehold			Giant Bukit Antarabangsa (~1km) • AEON AU2 / Wangsa Maju (~5km) • SMK/SRK Lembah Keramat (~1km) • Damai Service Hospital Melawati (~5min) • Zoo Negara (~2km) • LRT Sri Rampai (shuttle bus)		Hi Hani, I'm interested in the subsale unit at 3 Storey Terrace Taman Ukay Perdana, Taman Ukay Perdana.
subsale	Shah Alam	Kota Kemuning	3-Storey Semi-D Broadleaf Residences	1900000.0	7	9	4654.0		Semi-Detached	Leasehold			Gamuda Walk Mall, Columbia Asia Hospital Bukit Rimau		Hi Hani, I'm interested in the subsale unit at 3-Storey Semi-D Broadleaf Residences, Kota Kemuning.
subsale	Kajang	Sungai Lui	Sungai Lui	2450000.0			70400.0		Agricultural Land	Leasehold			Near Batu 18, schools and Hulu Langat natural attractions		Hi Hani, I'm interested in the subsale unit at Sungai Lui, Sungai Lui.
subsale	Shah Alam	Seksyen U9, Cahaya SPK	2 Storey Terrace Cahaya SPK	3250000.0	5	5	4500.0		2 Storey Terrace	Leasehold			Cahaya SPK Resort Club (Olympic pool, sports complex, clubhouse) • SK Seri Cahaya / UiTM Puncak Perdana (~nearby) • NKVE / Guthrie Corridor / DASH Highway access		Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Cahaya SPK, Seksyen U9, Cahaya SPK.
subsale	Sungai Buloh	Bukit Rahman Putra	Bukit Rahman Putra	8500000.0			235224.0		Land	Leasehold			Near mature BRP township, schools, malls and existing access roads		Hi Hani, I'm interested in the subsale unit at Bukit Rahman Putra, Bukit Rahman Putra.
subsale	Ampang	Taman Putra Sulaiman	Ampang Putra Residency	1650000.0	4	5	2490.0		Penthouse Condominium	Leasehold			Ampang Point Mall • Gleneagles Medical Centre / KPJ Ampang Puteri • Embassy Row / KLCC Corridor		Hi Hani, I'm interested in the subsale unit at Ampang Putra Residency, Taman Putra Sulaiman.
subsale	Kuala Lumpur	Gombak	2.5 Storey Terrace Taman Desa Gemilang	1290000.0	5	6	6566.0		2 Storey Terrace	Leasehold (Bumi Lot + Rezab Melayu)			LRT Gombak (~15min drive) • UIA Gombak (~10min drive) • SK Taman Desa Gemilang (~1km) • Surau Taman Desa Gemilang (on-site)		Hi Hani, I'm interested in the subsale unit at 2.5 Storey Terrace Taman Desa Gemilang, Gombak.
subsale	Ampang	Bukit Antarabangsa	2.5 Storey Terrace Bukit Antarabangsa	850000.0	5	2	1400.0		Terrace (Storey TBC)	Leasehold			Giant Bukit Antarabangsa • Unikidsity Sering Ukay		Hi Hani, I'm interested in the subsale unit at 2.5 Storey Terrace Bukit Antarabangsa, Bukit Antarabangsa.
subsale	Sepang	Kota Warisan Saujana	Kota Warisan Saujana KLIA	850000.0	4	4	2130.0		Double Storey Terrace	Leasehold			Leasehold non-bumi near KLIA/Mitsui/KipMall		Hi Hani, I'm interested in the subsale unit at Kota Warisan Saujana KLIA, Kota Warisan Saujana.
subsale	Shah Alam	Taman Desa Permai	Taman Desa Permai	870000.0	6	4	2200.0		Single Storey Semi-Detached	Leasehold			Leasehold 2092 near NKVE/Federal/Shah Alam		Hi Hani, I'm interested in the subsale unit at Taman Desa Permai, Taman Desa Permai.
subsale	Kuala Lumpur	Sentul, Kg Chubadak Jaya	Residential Land Kg Chubadak Jaya	12500000.0			188000.0		Residential Land	Freehold (Malay Reservation)			DUKE Highway (Sentul exit, direct adjacency) • KTM Sentul (~1.5km) • LRT Jalan Ipoh (~1.6km, Line 3) • Masjid Al-Hidayah Sentul (walkable) • Sky Awani 4/5 (adjacent PPR, density signal)		Hi Hani, I'm interested in the subsale unit at Residential Land Kg Chubadak Jaya, Sentul, Kg Chubadak Jaya.
subsale	Shah Alam	Seksyen 32, Kampung Bukit Naga	1 Storey Bungalow Kampung Bukit Naga	600000.0	3	2	1600.0		1 Storey Bungalow	Leasehold			Masjid Kampung Bukit Naga • SK Bukit Naga • Klinik Kesihatan Bukit Naga		Hi Hani, I'm interested in the subsale unit at 1 Storey Bungalow Kampung Bukit Naga, Seksyen 32, Kampung Bukit Naga.
subsale	Ampang	Ampang Saujana	Ampang Saujana Semi D Cluster	1700000.0	7	5	3800.0		Semi-Detached	Leasehold			10 min KLCC via SUKE AKLEH		Hi Hani, I'm interested in the subsale unit at Ampang Saujana Semi D Cluster, Ampang Saujana.
subsale	Shah Alam	Taman Cahaya Alam U12	Taman Cahaya Alam U12	1700000.0	6	5	3800.0		Double Storey Semi-Detached	Leasehold			Leasehold Bumi lot Shah Alam U12 facing lake & jogging track		Hi Hani, I'm interested in the subsale unit at Taman Cahaya Alam U12, Taman Cahaya Alam U12.
subsale	Ampang	Taman Permai Jaya	Taman Permai Jaya	2100000.0	5	4	4000.0		2 Storey Semi-Detached	Leasehold			Great Eastern Mall, Gleneagles Kuala Lumpur, ISKL		Hi Hani, I'm interested in the subsale unit at Taman Permai Jaya, Taman Permai Jaya.
subsale	Cyberjaya	Symphony Hills	Verdi Eco-dominiums		3	3	1398.0		Condominium	Freehold			Multimedia University (MMU) • Limkokwing University of Creative Technology • D’Pulze Shopping Centre		Hi Hani, I'm interested in the subsale unit at Verdi Eco-dominiums, Symphony Hills.
subsale	Ampang	Taman Bukit Indah	2 Storey Terrace Bukit Indah	1100000.0	4	3	1800.0		2 Storey Terrace	Leasehold			SK Taman Kosas (~500m–1km) • SMK Taman Kosas (~1km) • Masjid Fatimah Az-Zahra (in-township) • Giant Spectrum (~2km) • LRT Ampang (~2–3km, short drive)		Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Bukit Indah, Taman Bukit Indah.
subsale	Kuala Selangor	Jeram	Jalan Kapar–Teluk Intan	2000000.0			47916.0		Agricultural Land	Freehold			Main road frontage		Hi Hani, I'm interested in the subsale unit at Jalan Kapar–Teluk Intan, Jeram.
subsale	Kuala Lumpur	Sungai Gombak / Setapak	Residential Land Kg Padang Balang	2100000.0	-	-	24500.0		Residential Land	Freehold			Setapak Central Mall • DUKE Highway Access • Sekolah & Masjid Kg Padang Balang		Hi Hani, I'm interested in the subsale unit at Residential Land Kg Padang Balang, Sungai Gombak / Setapak.
subsale	Shah Alam	Seksyen 8	2-Storey Split-Level Bungalow Seksyen 8	4000000.0	7	5	12648.0		Bungalow	Leasehold			Kompleks PKNS Shah Alam • Sultan Salahuddin Abdul Aziz Shah Mosque (Blue Mosque) • Shah Alam Convention Centre (SACC)		Hi Hani, I'm interested in the subsale unit at 2-Storey Split-Level Bungalow Seksyen 8, Seksyen 8.
subsale	Ampang	Taman TAR Ampang	2 Storey Bungalow Taman TAR Ampang	4200000.0	8	6	5836.0		Bungalow	Leasehold			Masjid Taman TAR, Taman TAR Golf & Country Club		Hi Hani, I'm interested in the subsale unit at 2 Storey Bungalow Taman TAR Ampang, Taman TAR Ampang.
subsale	Petaling Jaya	Damansara Jaya	Lot 13484 Jalan Dedap Damansara Jaya	16000000.0					Residential Land	Leasehold			Atria Shopping Gallery • SMK Damansara Jaya • Masjid Tun Abdul Aziz • 1 Utama Shopping Centre		Hi Hani, I'm interested in the subsale unit at Lot 13484 Jalan Dedap Damansara Jaya, Damansara Jaya.
subsale	Selayang	Taman Bukit Permata Seri	Dusun Durian Musang King	700000.0					Agricultural Land	Leasehold			Eco-tourism Gombak		Hi Hani, I'm interested in the subsale unit at Dusun Durian Musang King, Taman Bukit Permata Seri.
subsale	Sepang	Labu Lanjut	Kg Labu Lanjut Estate	2500000.0			85813.0		Agricultural Land with Bungalow	Leasehold			Sekolah Kebangsaan Kampung Baharu Lanjut • Surau An-Nur RTB Labu Lanjut • Salak Tinggi ERL Station		Hi Hani, I'm interested in the subsale unit at Kg Labu Lanjut Estate, Labu Lanjut.
subsale	Puchong	Bandar Puchong Jaya	Jasmin Court	250000.0	3	2	926.0		Apartment	Freehold			LRT Bandar Puteri (~800m) • LRT Puchong Perdana (~1km) • KPJ Puchong Specialist (~500m) • SMK Puchong Perdana (~600m) • IOI Mall Puchong (~1.5km)		Hi Hani, I'm interested in the subsale unit at Jasmin Court, Bandar Puchong Jaya.
subsale	Ampang	Ukay Perdana	Pangsapuri Ukay Indah	220000.0	3	2	650.0		Apartment	Leasehold			Giant Bukit Antarabangsa (~1km) • SK Ulu Kelang (~1km) • Klinik Desa Hulu Kelang (~500m) • Melawati Mall (~2km, short drive)		Hi Hani, I'm interested in the subsale unit at Pangsapuri Ukay Indah, Ukay Perdana.
subsale	Rawang	Bandar Tasik Puteri	2 Storey Terrace Bandar Tasik Puteri Blok 3	290000.0	4	3	1450.0		2 Storey Terrace	Leasehold			SK Bandar Tasik Puteri 1 & 2 (~0.5km) • SMK Bandar Tasik Puteri (~0.7km) • Masjid Bandar Tasik Puteri (~0.6km) • Puteri Central Park (~0.4km) • 99 Speedmart BTP (~0.5km)		Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace Bandar Tasik Puteri Blok 3, Bandar Tasik Puteri.
subsale	Sepang	Cybersouth / Cyberjaya Corridor	2 Storey Terrace CasaView Cybersouth	750000.0	5	4	2166.0		2 Storey Terrace	Leasehold			D'Pulze Shopping Centre (~3km) • MMU Cyberjaya (~3km) • SJK(C) Union Cyberjaya (~2km) • IOI City Mall (~8km)		Hi Hani, I'm interested in the subsale unit at 2 Storey Terrace CasaView Cybersouth, Cybersouth / Cyberjaya Corridor.
subsale	Kuala Lumpur	Taman Melati	Flat Sri Langkawi	245000.0	2	1	592.0		Flat	Leasehold			LRT Taman Melati (~500m) • SK Gombak Setia (~300m) • M3 Mall (~300m) • Masjid Gombak Setia (~400m)		Hi Hani, I'm interested in the subsale unit at Flat Sri Langkawi, Taman Melati.
room	Kajang	Kajang	Residensi Emas	700.0				Fully Furnished			Master Bedroom	Attached Bathroom	Kajang 2 KTM • Kajang MRT • AEON Kajang • Universiti Tenaga Nasional • Hospital Kajang • Mydin Kajang • Kajang-Seremban Highway		Hi Hani, I'm interested in the room rental at Residensi Emas, Kajang.
room	Kajang	Kajang	Residensi Emas	500.0				Fully Furnished			Medium Room		Kajang 2 KTM • Kajang MRT • AEON Kajang • Universiti Tenaga Nasional • Hospital Kajang • Mydin Kajang • Kajang-Seremban Highway		Hi Hani, I'm interested in the room rental at Residensi Emas, Kajang.
